,Code,Length,Gear,Species,Group,Ref,Absolute,Abs.l.95,Abs.u.95,Efficiency,Eff.l.95,Eff.u.95
49109,TRS,64,GOV,Sea trout (brown trout),GRP6,no,NA,NA,NA,NA,NA,NA
49110,TRS,65,GOV,Sea trout (brown trout),GRP6,no,NA,NA,NA,NA,NA,NA
49111,TRS,66,GOV,Sea trout (brown trout),GRP6,no,NA,NA,NA,NA,NA,NA
49112,TRS,67,GOV,Sea trout (brown trout),GRP6,no,NA,NA,NA,NA,NA,NA
49113,TRS,68,GOV,Sea trout (brown trout),GRP6,no,NA,NA,NA,NA,NA,NA
49114,TRS,69,GOV,Sea trout (brown trout),GRP6,no,NA,NA,NA,NA,NA,NA
49115,TRS,70,GOV,Sea trout (brown trout),GRP6,no,NA,NA,NA,NA,NA,NA
49471,TSE,0,GOV,Sandeel,GRP1,no,NA,NA,NA,0,NA,NA
49472,TSE,1,GOV,Sandeel,GRP1,no,NA,NA,NA,0.026276356,NA,NA
49473,TSE,2,GOV,Sandeel,GRP1,no,NA,NA,NA,0.052552713,NA,NA
49474,TSE,3,GOV,Sandeel,GRP1,no,NA,NA,NA,0.078829069,NA,NA
49475,TSE,4,GOV,Sandeel,GRP1,no,NA,NA,NA,0.105105426,NA,NA
49476,TSE,5,GOV,Sandeel,GRP1,no,NA,NA,NA,0.131381782,NA,NA
49477,TSE,6,GOV,Sandeel,GRP1,Ref,0.157658137,NA,NA,0.157658138,0.157658138,0.157658138
49478,TSE,7,GOV,Sandeel,GRP1,no,NA,NA,NA,0.183778867,0.183778867,0.183778867
49479,TSE,8,GOV,Sandeel,GRP1,Ref,0.209899601,NA,NA,0.209899599,0.209899599,0.209899599
49480,TSE,9,GOV,Sandeel,GRP1,Ref,0.236020333,NA,NA,0.236020334,0.236020334,0.236020334
49481,TSE,10,GOV,Sandeel,GRP1,Ref,0.262141065,NA,NA,0.262141065,0.262141065,0.262141065
49482,TSE,11,GOV,Sandeel,GRP1,Ref,0.288261797,NA,NA,0.288261796,0.288261796,0.288261796
49483,TSE,12,GOV,Sandeel,GRP1,Ref,0.314382528,NA,NA,0.314382529,0.314382529,0.314382529
49484,TSE,13,GOV,Sandeel,GRP1,Ref,0.34050326,NA,NA,0.34050326,0.34050326,0.34050326
49485,TSE,14,GOV,Sandeel,GRP1,Ref,0.366623992,NA,NA,0.366623993,0.366623993,0.366623993
49486,TSE,15,GOV,Sandeel,GRP1,Ref,0.392744724,NA,NA,0.392744724,0.392744724,0.392744724
49487,TSE,16,GOV,Sandeel,GRP1,Ref,0.418865456,NA,NA,0.418865456,0.418865456,0.418865456
49488,TSE,17,GOV,Sandeel,GRP1,Ref,0.444986188,NA,NA,0.444986191,0.444986191,0.444986191
49489,TSE,18,GOV,Sandeel,GRP1,Ref,0.47110692,NA,NA,0.471106917,0.471106917,0.471106917
49490,TSE,19,GOV,Sandeel,GRP1,no,NA,NA,NA,0.497227642,0.497227642,0.497227642
49491,TSE,20,GOV,Sandeel,GRP1,no,NA,NA,NA,0.497227642,0.497227642,0.497227642
49492,TSE,21,GOV,Sandeel,GRP1,no,NA,NA,NA,0.497227642,0.497227642,0.497227642
49493,TSE,22,GOV,Sandeel,GRP1,no,NA,NA,NA,0.497227642,0.497227642,0.497227642
49494,TSE,23,GOV,Sandeel,GRP1,no,NA,NA,NA,0.497227642,0.497227642,0.497227642
49495,TSE,24,GOV,Sandeel,GRP1,no,NA,NA,NA,0.497227642,0.497227642,0.497227642
49496,TSE,25,GOV,Sandeel,GRP1,no,NA,NA,NA,0.497227642,0.497227642,0.497227642
49497,TSE,26,GOV,Sandeel,GRP1,no,NA,NA,NA,0.497227642,0.497227642,0.497227642
49633,TUB,0,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0,NA,NA
49634,TUB,1,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.000108067,NA,NA
49635,TUB,2,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.000216133,NA,NA
49636,TUB,3,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.0003242,NA,NA
49637,TUB,4,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.000432267,NA,NA
49638,TUB,5,GOV,Tub gurnard,GRP7,Ref,0.000155019,NA,NA,0.000540333,NA,NA
49639,TUB,6,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.0006484,NA,NA
49640,TUB,7,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.000756467,NA,NA
49641,TUB,8,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.000864533,NA,NA
49642,TUB,9,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.0009726,NA,NA
49643,TUB,10,GOV,Tub gurnard,GRP7,Ref,0.00016045,NA,NA,0.001080667,NA,NA
49644,TUB,11,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.001188733,NA,NA
49645,TUB,12,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.0012968,NA,NA
49646,TUB,13,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.001404867,NA,NA
49647,TUB,14,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.001512933,-0.017906177,0.020932044
49648,TUB,15,GOV,Tub gurnard,GRP7,Ref,0.016557618,NA,NA,0.003948277,-0.015197177,0.023093731
49649,TUB,16,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.006644371,-0.012425271,0.025714013
49650,TUB,17,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.009639897,-0.009455597,0.028735392
49651,TUB,18,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.012973877,-0.006116935,0.032064689
49652,TUB,19,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.016693133,-0.00234012,0.035726385
49653,TUB,20,GOV,Tub gurnard,GRP7,Ref,0.017686066,NA,NA,0.020852289,0.001846774,0.039857804
49654,TUB,21,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.02550631,0.006461138,0.044551483
49655,TUB,22,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.03071016,0.011605158,0.049815162
49656,TUB,23,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.036517785,0.017428176,0.055607394
49657,TUB,24,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.042959761,0.023958663,0.061960858
49658,TUB,25,GOV,Tub gurnard,GRP7,Ref,0.066104559,NA,NA,0.050043285,0.031104771,0.068981799
49659,TUB,26,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.057774543,0.038824477,0.076724609
49660,TUB,27,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.066159717,0.047165865,0.08515357
49661,TUB,28,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.075204703,0.056229213,0.094180194
49662,TUB,29,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.084908766,0.066012216,0.103805317
49663,TUB,30,GOV,Tub gurnard,GRP7,Ref,0.113895186,NA,NA,0.09526454,0.076409506,0.114119573
49664,TUB,31,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.106264371,0.08736782,0.125160921
49665,TUB,32,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.117900604,0.098925114,0.136876095
49666,TUB,33,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.130164942,0.111171089,0.149158795
49667,TUB,34,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.143034245,0.124084179,0.161984311
49668,TUB,35,GOV,Tub gurnard,GRP7,Ref,0.211974592,NA,NA,0.156470533,0.137532019,0.175409047
49669,TUB,36,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.170435183,0.151434086,0.18943628
49670,TUB,37,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.18488957,0.165799961,0.203979179
49671,TUB,38,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.199796333,0.180691331,0.218901336
49672,TUB,39,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.21514715,0.196101977,0.234192322
49673,TUB,40,GOV,Tub gurnard,GRP7,Ref,0.242867806,NA,NA,0.230962735,0.21195722,0.24996825
49674,TUB,41,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.247265069,0.228231816,0.266298322
49675,TUB,42,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.26407613,0.244985318,0.283166942
49676,TUB,43,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.281415984,0.262320489,0.300511479
49677,TUB,44,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.299260694,0.280191052,0.318330336
49678,TUB,45,GOV,Tub gurnard,GRP7,Ref,0.374796594,NA,NA,0.317542319,0.298396865,0.336687773
49679,TUB,46,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.336191005,0.316771895,0.355610116
49680,TUB,47,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.3551369,0.335226039,0.375047761
49681,TUB,48,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.374310803,0.353709026,0.394912579
49682,TUB,49,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.393658544,0.372086664,0.415230423
49683,TUB,50,GOV,Tub gurnard,GRP7,Ref,0.474759069,NA,NA,0.413140984,0.390143219,0.436138748
49684,TUB,51,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.432719638,0.407719069,0.457720207
49685,TUB,52,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.45235602,0.424768884,0.479943157
49686,TUB,53,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.472012447,0.441355095,0.5026698
49687,TUB,54,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.491669676,0.457590928,0.525748424
49688,TUB,55,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.511326905,0.473571439,0.54908237
49689,TUB,56,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.511326905,0.473571439,0.54908237
49690,TUB,57,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.511326905,0.473571439,0.54908237
49691,TUB,58,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.511326905,0.473571439,0.54908237
49692,TUB,59,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.511326905,0.473571439,0.54908237
49693,TUB,60,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.511326905,0.473571439,0.54908237
49694,TUB,61,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.511326905,0.473571439,0.54908237
49695,TUB,62,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.511326905,0.473571439,0.54908237
49696,TUB,63,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.511326905,0.473571439,0.54908237
49697,TUB,64,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.511326905,0.473571439,0.54908237
49698,TUB,65,GOV,Tub gurnard,GRP7,no,NA,NA,NA,0.511326905,0.473571439,0.54908237
50029,TUR,0,GOV,Turbot,GRP3,no,NA,NA,NA,0,NA,NA
50030,TUR,1,GOV,Turbot,GRP3,no,NA,NA,NA,9.50E-05,NA,NA
50031,TUR,2,GOV,Turbot,GRP3,no,NA,NA,NA,0.000190004,NA,NA
50032,TUR,3,GOV,Turbot,GRP3,no,NA,NA,NA,0.000285006,NA,NA
50033,TUR,4,GOV,Turbot,GRP3,no,NA,NA,NA,0.000380009,NA,NA
50034,TUR,5,GOV,Turbot,GRP3,no,NA,NA,NA,0.000475011,NA,NA
50035,TUR,6,GOV,Turbot,GRP3,no,NA,NA,NA,0.000570013,NA,NA
50036,TUR,7,GOV,Turbot,GRP3,no,NA,NA,NA,0.000665015,NA,NA
50037,TUR,8,GOV,Turbot,GRP3,no,NA,NA,NA,0.000760017,NA,NA
50038,TUR,9,GOV,Turbot,GRP3,no,NA,NA,NA,0.000855019,NA,NA
50039,TUR,10,GOV,Turbot,GRP3,Ref,8.58E-05,NA,NA,0.000950022,NA,NA
50040,TUR,11,GOV,Turbot,GRP3,no,NA,NA,NA,0.001045024,NA,NA
50041,TUR,12,GOV,Turbot,GRP3,no,NA,NA,NA,0.001140026,NA,NA
50042,TUR,13,GOV,Turbot,GRP3,no,NA,NA,NA,0.001235028,NA,NA
50043,TUR,14,GOV,Turbot,GRP3,no,NA,NA,NA,0.00133003,NA,NA
50044,TUR,15,GOV,Turbot,GRP3,Ref,0.001039083,NA,NA,0.001425032,NA,NA
50045,TUR,16,GOV,Turbot,GRP3,no,NA,NA,NA,0.001520035,-0.094690399,0.097730468
50046,TUR,17,GOV,Turbot,GRP3,no,NA,NA,NA,0.006292796,-0.087606416,0.100192009
50047,TUR,18,GOV,Turbot,GRP3,no,NA,NA,NA,0.01153282,-0.081057784,0.104123424
50048,TUR,19,GOV,Turbot,GRP3,no,NA,NA,NA,0.017307149,-0.074201798,0.108816096
50049,TUR,20,GOV,Turbot,GRP3,Ref,0.012046075,NA,NA,0.023647238,-0.067282841,0.114577317
50050,TUR,21,GOV,Turbot,GRP3,no,NA,NA,NA,0.030582995,-0.060457078,0.121623068
50051,TUR,22,GOV,Turbot,GRP3,no,NA,NA,NA,0.038144326,-0.053397096,0.129685748
50052,TUR,23,GOV,Turbot,GRP3,no,NA,NA,NA,0.046356946,-0.045393148,0.138107039
50053,TUR,24,GOV,Turbot,GRP3,no,NA,NA,NA,0.0551501,-0.036286508,0.146586708
50054,TUR,25,GOV,Turbot,GRP3,Ref,0.102276871,NA,NA,0.064356571,-0.026649427,0.155362569
50055,TUR,26,GOV,Turbot,GRP3,no,NA,NA,NA,0.073804944,-0.016965416,0.164575304
50056,TUR,27,GOV,Turbot,GRP3,no,NA,NA,NA,0.083323807,-0.007381868,0.174029482
50057,TUR,28,GOV,Turbot,GRP3,no,NA,NA,NA,0.092742801,0.00224721,0.183238392
50058,TUR,29,GOV,Turbot,GRP3,no,NA,NA,NA,0.101915835,0.011806348,0.192025323
50059,TUR,30,GOV,Turbot,GRP3,Ref,0.129875672,NA,NA,0.110721089,0.020858106,0.200584071
50060,TUR,31,GOV,Turbot,GRP3,no,NA,NA,NA,0.119037793,0.029168522,0.208907063
50061,TUR,32,GOV,Turbot,GRP3,no,NA,NA,NA,0.12674518,0.036805688,0.216684673
50062,TUR,33,GOV,Turbot,GRP3,no,NA,NA,NA,0.13372411,0.043998657,0.223449564
50063,TUR,34,GOV,Turbot,GRP3,no,NA,NA,NA,0.139892845,0.050561772,0.229223918
50064,TUR,35,GOV,Turbot,GRP3,Ref,0.176300682,NA,NA,0.145207049,0.055992425,0.234421674
50065,TUR,36,GOV,Turbot,GRP3,no,NA,NA,NA,0.149624015,0.06012741,0.23912062
50066,TUR,37,GOV,Turbot,GRP3,no,NA,NA,NA,0.153101033,0.063243463,0.242958604
50067,TUR,38,GOV,Turbot,GRP3,no,NA,NA,NA,0.155596998,0.065826697,0.245367299
50068,TUR,39,GOV,Turbot,GRP3,no,NA,NA,NA,0.157107649,0.067802524,0.246412773
50069,TUR,40,GOV,Turbot,GRP3,Ref,0.167748526,NA,NA,0.15766557,0.068604377,0.246726764
50070,TUR,41,GOV,Turbot,GRP3,no,NA,NA,NA,0.157304951,0.067999826,0.246610075
50071,TUR,42,GOV,Turbot,GRP3,no,NA,NA,NA,0.156059978,0.066289676,0.245830279
50072,TUR,43,GOV,Turbot,GRP3,no,NA,NA,NA,0.153969135,0.064111564,0.243826706
50073,TUR,44,GOV,Turbot,GRP3,no,NA,NA,NA,0.151169727,0.061673122,0.240666332
50074,TUR,45,GOV,Turbot,GRP3,Ref,0.156258135,NA,NA,0.147897879,0.058683255,0.237112504
50075,TUR,46,GOV,Turbot,GRP3,no,NA,NA,NA,0.144394012,0.05506294,0.233725085
50076,TUR,47,GOV,Turbot,GRP3,no,NA,NA,NA,0.140898549,0.051173095,0.230624002
50077,TUR,48,GOV,Turbot,GRP3,no,NA,NA,NA,0.137652554,0.047713062,0.227592047
50078,TUR,49,GOV,Turbot,GRP3,no,NA,NA,NA,0.134911945,0.045042674,0.224781215
50079,TUR,50,GOV,Turbot,GRP3,Ref,0.147180527,NA,NA,0.132947482,0.043084499,0.222810465
50080,TUR,51,GOV,Turbot,GRP3,no,NA,NA,NA,0.132030574,0.041921087,0.222140062
50081,TUR,52,GOV,Turbot,GRP3,no,NA,NA,NA,0.13243263,0.041937039,0.222928221
50082,TUR,53,GOV,Turbot,GRP3,no,NA,NA,NA,0.134429343,0.043723668,0.225135018
50083,TUR,54,GOV,Turbot,GRP3,no,NA,NA,NA,0.138394995,0.047624635,0.229165355
50084,TUR,55,GOV,Turbot,GRP3,Ref,0.143712632,NA,NA,0.144802451,0.053796453,0.235808449
50085,TUR,56,GOV,Turbot,GRP3,no,NA,NA,NA,0.154128866,0.062692257,0.245565474
50086,TUR,57,GOV,Turbot,GRP3,no,NA,NA,NA,0.166851391,0.075101298,0.258601485
50087,TUR,58,GOV,Turbot,GRP3,no,NA,NA,NA,0.183440378,0.091898957,0.2749818
50088,TUR,59,GOV,Turbot,GRP3,no,NA,NA,NA,0.204209712,0.113169639,0.295249785
50089,TUR,60,GOV,Turbot,GRP3,Ref,0.162460393,NA,NA,0.229316815,0.138386736,0.320246894
50090,TUR,61,GOV,Turbot,GRP3,no,NA,NA,NA,0.258912304,0.167403357,0.350421251
50091,TUR,62,GOV,Turbot,GRP3,no,NA,NA,NA,0.293146798,0.200556194,0.385737402
50092,TUR,63,GOV,Turbot,GRP3,no,NA,NA,NA,0.332147508,0.238248295,0.42604672
50093,TUR,64,GOV,Turbot,GRP3,no,NA,NA,NA,0.375503248,0.279292814,0.471713682
50094,TUR,65,GOV,Turbot,GRP3,Ref,0.673824434,NA,NA,0.422264441,0.320967909,0.523560973
50095,TUR,66,GOV,Turbot,GRP3,no,NA,NA,NA,0.4714581,0.360951373,0.581964828
50096,TUR,67,GOV,Turbot,GRP3,no,NA,NA,NA,0.522111239,0.398047062,0.646175417
50097,TUR,68,GOV,Turbot,GRP3,no,NA,NA,NA,0.573271142,0.432135139,0.714407146
50098,TUR,69,GOV,Turbot,GRP3,no,NA,NA,NA,0.624451316,0.463848835,0.785053797
50099,TUR,70,GOV,Turbot,GRP3,no,NA,NA,NA,0.67563149,0.493939409,0.85732357
50100,TUR,71,GOV,Turbot,GRP3,no,NA,NA,NA,0.67563149,0.493939409,0.85732357
50101,TUR,72,GOV,Turbot,GRP3,no,NA,NA,NA,0.67563149,0.493939409,0.85732357
50102,TUR,73,GOV,Turbot,GRP3,no,NA,NA,NA,0.67563149,0.493939409,0.85732357
50103,TUR,74,GOV,Turbot,GRP3,no,NA,NA,NA,0.67563149,0.493939409,0.85732357
50104,TUR,75,GOV,Turbot,GRP3,no,NA,NA,NA,0.67563149,0.493939409,0.85732357
50105,TUR,76,GOV,Turbot,GRP3,no,NA,NA,NA,0.67563149,0.493939409,0.85732357
50106,TUR,77,GOV,Turbot,GRP3,no,NA,NA,NA,0.67563149,0.493939409,0.85732357
50107,TUR,78,GOV,Turbot,GRP3,no,NA,NA,NA,0.67563149,0.493939409,0.85732357
50108,TUR,79,GOV,Turbot,GRP3,no,NA,NA,NA,0.67563149,0.493939409,0.85732357
50109,TUR,80,GOV,Turbot,GRP3,no,NA,NA,NA,0.67563149,0.493939409,0.85732357
50110,TUR,81,GOV,Turbot,GRP3,no,NA,NA,NA,0.67563149,0.493939409,0.85732357
50111,TUR,82,GOV,Turbot,GRP3,no,NA,NA,NA,0.67563149,0.493939409,0.85732357
50112,TUR,83,GOV,Turbot,GRP3,no,NA,NA,NA,0.67563149,0.493939409,0.85732357
50113,TUR,84,GOV,Turbot,GRP3,no,NA,NA,NA,0.67563149,0.493939409,0.85732357
50114,TUR,85,GOV,Turbot,GRP3,no,NA,NA,NA,0.67563149,0.493939409,0.85732357
50115,TUR,86,GOV,Turbot,GRP3,no,NA,NA,NA,0.67563149,0.493939409,0.85732357
50116,TUR,87,GOV,Turbot,GRP3,no,NA,NA,NA,0.67563149,0.493939409,0.85732357
50117,TUR,88,GOV,Turbot,GRP3,no,NA,NA,NA,0.67563149,0.493939409,0.85732357
50118,TUR,89,GOV,Turbot,GRP3,no,NA,NA,NA,0.67563149,0.493939409,0.85732357
50119,TUR,90,GOV,Turbot,GRP3,no,NA,NA,NA,0.67563149,0.493939409,0.85732357
50575,UNR,0,GOV,Undulate ray,GRP3,no,NA,NA,NA,NA,NA,NA
50576,UNR,1,GOV,Undulate ray,GRP3,no,NA,NA,NA,NA,NA,NA
50577,UNR,2,GOV,Undulate ray,GRP3,no,NA,NA,NA,NA,NA,NA
50578,UNR,3,GOV,Undulate ray,GRP3,no,NA,NA,NA,NA,NA,NA
50579,UNR,4,GOV,Undulate ray,GRP3,no,NA,NA,NA,NA,NA,NA
50580,UNR,5,GOV,Undulate ray,GRP3,no,NA,NA,NA,NA,NA,NA
50581,UNR,6,GOV,Undulate ray,GRP3,no,NA,NA,NA,NA,NA,NA
50582,UNR,7,GOV,Undulate ray,GRP3,no,NA,NA,NA,NA,NA,NA
50583,UNR,8,GOV,Undulate ray,GRP3,no,NA,NA,NA,NA,NA,NA
50584,UNR,9,GOV,Undulate ray,GRP3,no,NA,NA,NA,NA,NA,NA
50585,UNR,10,GOV,Undulate ray,GRP3,no,NA,NA,NA,NA,NA,NA
50586,UNR,11,GOV,Undulate ray,GRP3,no,NA,NA,NA,NA,NA,NA
50587,UNR,12,GOV,Undulate ray,GRP3,no,NA,NA,NA,NA,NA,NA
50588,UNR,13,GOV,Undulate ray,GRP3,no,NA,NA,NA,NA,NA,NA
50589,UNR,14,GOV,Undulate ray,GRP3,no,NA,NA,NA,NA,NA,NA
50590,UNR,15,GOV,Undulate ray,GRP3,no,NA,NA,NA,NA,NA,NA
50671,USK,0,GOV,Tusk,GRP7,no,NA,NA,NA,0,NA,NA
50672,USK,1,GOV,Tusk,GRP7,no,NA,NA,NA,0.007522398,NA,NA
50673,USK,2,GOV,Tusk,GRP7,no,NA,NA,NA,0.015044796,NA,NA
50674,USK,3,GOV,Tusk,GRP7,no,NA,NA,NA,0.022567195,NA,NA
50675,USK,4,GOV,Tusk,GRP7,no,NA,NA,NA,0.030089593,NA,NA
50676,USK,5,GOV,Tusk,GRP7,no,NA,NA,NA,0.037611991,NA,NA
50677,USK,6,GOV,Tusk,GRP7,no,NA,NA,NA,0.045134389,NA,NA
50678,USK,7,GOV,Tusk,GRP7,no,NA,NA,NA,0.052656788,NA,NA
50679,USK,8,GOV,Tusk,GRP7,no,NA,NA,NA,0.060179186,NA,NA
50680,USK,9,GOV,Tusk,GRP7,no,NA,NA,NA,0.067701584,NA,NA
50681,USK,10,GOV,Tusk,GRP7,no,NA,NA,NA,0.075223982,NA,NA
50682,USK,11,GOV,Tusk,GRP7,no,NA,NA,NA,0.082746381,NA,NA
50683,USK,12,GOV,Tusk,GRP7,no,NA,NA,NA,0.090268779,NA,NA
50684,USK,13,GOV,Tusk,GRP7,no,NA,NA,NA,0.097791177,NA,NA
50685,USK,14,GOV,Tusk,GRP7,no,NA,NA,NA,0.105313575,NA,NA
50686,USK,15,GOV,Tusk,GRP7,no,NA,NA,NA,0.112835974,NA,NA
50687,USK,16,GOV,Tusk,GRP7,no,NA,NA,NA,0.120358372,NA,NA
50688,USK,17,GOV,Tusk,GRP7,no,NA,NA,NA,0.12788077,NA,NA
50689,USK,18,GOV,Tusk,GRP7,no,NA,NA,NA,0.135403168,NA,NA
50690,USK,19,GOV,Tusk,GRP7,no,NA,NA,NA,0.142925567,NA,NA
50691,USK,20,GOV,Tusk,GRP7,no,NA,NA,NA,0.150447965,NA,NA
50692,USK,21,GOV,Tusk,GRP7,no,NA,NA,NA,0.157970363,NA,NA
50693,USK,22,GOV,Tusk,GRP7,no,NA,NA,NA,0.165492761,NA,NA
50694,USK,23,GOV,Tusk,GRP7,no,NA,NA,NA,0.17301516,NA,NA
50695,USK,24,GOV,Tusk,GRP7,no,NA,NA,NA,0.180537558,NA,NA
50696,USK,25,GOV,Tusk,GRP7,no,NA,NA,NA,0.188059956,NA,NA
50697,USK,26,GOV,Tusk,GRP7,no,NA,NA,NA,0.195582354,NA,NA
50698,USK,27,GOV,Tusk,GRP7,no,NA,NA,NA,0.203104752,NA,NA
50699,USK,28,GOV,Tusk,GRP7,no,NA,NA,NA,0.210627151,NA,NA
50700,USK,29,GOV,Tusk,GRP7,no,NA,NA,NA,0.218149549,NA,NA
50701,USK,30,GOV,Tusk,GRP7,Ref,0.032968263,NA,NA,0.225671947,0.00940472,0.441939175
50702,USK,31,GOV,Tusk,GRP7,no,NA,NA,NA,0.225037088,0.010317649,0.439756526
50703,USK,32,GOV,Tusk,GRP7,no,NA,NA,NA,0.224402228,0.011170652,0.437633804
50704,USK,33,GOV,Tusk,GRP7,no,NA,NA,NA,0.223767368,0.011962464,0.435572272
50705,USK,34,GOV,Tusk,GRP7,no,NA,NA,NA,0.223132503,0.012691845,0.43357316
50706,USK,35,GOV,Tusk,GRP7,Ref,1.008862058,NA,NA,0.222497621,0.013357579,0.431637663
50707,USK,36,GOV,Tusk,GRP7,no,NA,NA,NA,0.221862714,0.013958485,0.429766943
50708,USK,37,GOV,Tusk,GRP7,no,NA,NA,NA,0.22122777,0.014493413,0.427962127
50709,USK,38,GOV,Tusk,GRP7,no,NA,NA,NA,0.220592778,0.014961246,0.426224311
50710,USK,39,GOV,Tusk,GRP7,no,NA,NA,NA,0.219957738,0.015360899,0.424554576
50711,USK,40,GOV,Tusk,GRP7,Ref,0.139121087,NA,NA,0.219322653,0.015691325,0.42295398
50712,USK,41,GOV,Tusk,GRP7,no,NA,NA,NA,0.21868753,0.015951533,0.421423527
50713,USK,42,GOV,Tusk,GRP7,no,NA,NA,NA,0.218052375,0.01614059,0.41996416
50714,USK,43,GOV,Tusk,GRP7,no,NA,NA,NA,0.217417193,0.016257628,0.418576758
50715,USK,44,GOV,Tusk,GRP7,no,NA,NA,NA,0.216781988,0.016301839,0.417262138
50716,USK,45,GOV,Tusk,GRP7,Ref,0.215590867,NA,NA,0.216146763,0.016272478,0.416021048
50717,USK,46,GOV,Tusk,GRP7,no,NA,NA,NA,0.21551152,0.016168874,0.414854165
50718,USK,47,GOV,Tusk,GRP7,no,NA,NA,NA,0.21487626,0.015990436,0.413762084
50719,USK,48,GOV,Tusk,GRP7,no,NA,NA,NA,0.214240986,0.015736654,0.412745318
50720,USK,49,GOV,Tusk,GRP7,no,NA,NA,NA,0.213605701,0.015407096,0.411804305
50721,USK,50,GOV,Tusk,GRP7,Ref,0.141532661,NA,NA,0.212970407,0.015001408,0.410939406
50722,USK,51,GOV,Tusk,GRP7,no,NA,NA,NA,0.212335107,0.014519323,0.410150891
50723,USK,52,GOV,Tusk,GRP7,no,NA,NA,NA,0.211699805,0.013960671,0.409438939
50724,USK,53,GOV,Tusk,GRP7,no,NA,NA,NA,0.211064503,0.013325369,0.408803637
50725,USK,54,GOV,Tusk,GRP7,no,NA,NA,NA,0.210429204,0.01261342,0.408244988
50726,USK,55,GOV,Tusk,GRP7,Ref,0.139913463,NA,NA,0.209793911,0.011824912,0.40776291
50727,USK,56,GOV,Tusk,GRP7,no,NA,NA,NA,0.209158625,0.010960021,0.40735723
50728,USK,57,GOV,Tusk,GRP7,no,NA,NA,NA,0.208523351,0.010019019,0.407027683
50729,USK,58,GOV,Tusk,GRP7,no,NA,NA,NA,0.20788809,0.009002266,0.406773914
50730,USK,59,GOV,Tusk,GRP7,no,NA,NA,NA,0.207252844,0.007910198,0.40659549
50731,USK,60,GOV,Tusk,GRP7,Ref,0.129131299,NA,NA,0.206617615,0.00674333,0.4064919
50732,USK,61,GOV,Tusk,GRP7,no,NA,NA,NA,0.205982404,0.005502255,0.406462553
50733,USK,62,GOV,Tusk,GRP7,no,NA,NA,NA,0.205347212,0.004187647,0.406506778
50734,USK,63,GOV,Tusk,GRP7,no,NA,NA,NA,0.204712042,0.002800257,0.406623827
